pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
FT,4/10/2017,94.1,-1.5922,5.7141,Hunter Renfroe,592669,543022,home_run,hit_into_play_score,,,,,8,Hunter Renfroe homers (2) on a fly ball to right field.    Ryan Schimpf scores.  ,R,R,R,COL,SD,X,null,fly_ball,0,0,2017,-0.5751,1.4099,-0.2395,1.8859,null,null,572114,1,6,Top,224.66,72.46,,,547172,,170411_022550,4.7525,-136.7444,-7.3447,-8.1608,26.535,-13.197,3.55,1.67,391,99.4,33.28,94.274,2303,6.193,490200,543022,547172,448602,518934,571448,596115,467827,453568,471865,54.3074,0.42,0.79,2,1,0,3,5,42,1
SL,7/9/2016,83.2,-2.2082,5.9214,Tyler Anderson,542881,595191,home_run,hit_into_play_score,,,,,14,Tyler Anderson homers (1) on a line drive to right field.    Tony Wolters scores.,R,L,R,COL,PHI,X,null,line_drive,0,0,2016,0.223483333,0.652933333,1.147,2.19,null,null,547172,2,5,Bot,233.67,87.32,,,434563,,160709_201441,6.111,-120.997,-2.895,3.822,20.291,-27.345,3.6,1.64,395,99.3,23.376,83.4,2309,5.974,448181,595191,434563,571830,514917,596748,520471,595963,488721,517370,54.5259,0.539,0.799,2,1,0,3,5,41,1
FF,4/10/2016,92.4,-2.1568,5.8727,Carlos Gonzalez,471865,448306,home_run,hit_into_play_score,,,,,4,Carlos Gonzalez homers (2) on a line drive to left field.,R,L,R,COL,SD,X,null,line_drive,0,0,2016,-0.512708333,1.260666667,-0.405,2.545,null,null,null,2,1,Bot,28.43,73.75,,,542194,,160410_142007,4.436,-134.537,-5.055,-5.136,23.94,-18.274,3.49,1.61,369,99.3,22.907,93.841,2402,6.538,446953,448306,542194,571976,605486,489267,493351,425834,445055,461314,53.962,0.539,0.799,2,1,0,3,5,6,1
FF,4/24/2016,91.9,-2.124,6.0907,Joc Pederson,592626,543475,home_run,hit_into_play_score,,,,,5,Joc Pederson homers (3) on a fly ball to right field.,R,L,R,COL,LAD,X,null,fly_ball,2,2,2016,-0.462608333,1.49,0.017,2.487,null,null,null,1,3,Top,209.65,55.44,,,572863,,160424_150502,5.539,-133.63,-6.213,-4.383,25.054,-15.594,3.57,1.67,389,99.3,37.977,92.832,2114,6.412,447137,543475,572863,448602,518934,571448,596115,467827,488681,471865,54.0882,0.189,0.361,2,1,0,3,3,24,5
FF,8/17/2016,92,1.9507,5.2987,Tony Wolters,547172,424144,home_run,hit_into_play_score,,,,,2,Tony Wolters homers (3) on a fly ball to right field.,R,L,L,COL,WSH,X,null,fly_ball,3,2,2016,0.877566667,0.976866667,0.21,2.891,null,null,null,0,5,Bot,205.58,43.07,,,null,,160817_153123,-7.351,-133.85,-2.055,13.239,26.8,-22.198,3.27,1.48,422,99.2,34.3348,null,null,null,448664,null,null,null,null,null,null,null,null,null,54.2595,0.374,0.704,2,1,0,3,5,52,9
FC,7/23/2017,85.6,2.8301,5.7094,Pat Valaika,642162,453281,home_run,hit_into_play_score,,,,,4,Pat Valaika homers (8) on a fly ball to left field.   Ryan Hanigan scores.  ,R,R,L,COL,PIT,X,null,fly_ball,0,0,2017,0.0707,0.9921,-0.4318,2.4,null,null,452672,0,6,Bot,22.02,69.91,,,465041,,170723_211552,-7.8533,-124.2961,-3.5726,2.1817,22.7969,-21.3049,3.1764,1.3386,419,99.2,34.246,86.052,2000,6.501,491571,453281,465041,605137,543281,501896,621559,516782,457705,591741,53.9995,0.374,0.704,2,1,0,3,5,53,1
CH,6/29/2016,82.3,1.6295,6.3131,Josh Donaldson,518626,542881,home_run,hit_into_play_score,,,,,6,Josh Donaldson homers (18) on a fly ball to left field.,R,R,L,COL,TOR,X,null,fly_ball,2,1,2016,1.193475,0.9267,0.606,2.621,null,null,null,2,3,Top,47.71,52.22,,,547172,,160629_135029,-5.604,-119.613,-3.606,13.998,19.737,-24.635,3.52,1.6,391,99.2,33.765,82.39,1952,5.955,448045,542881,547172,448602,518614,571448,542436,488681,453568,471865,54.5452,0.374,0.704,2,1,0,3,5,19,4
FF,9/3/2016,92.6,-1.4569,6.1685,Gerardo Parra,467827,640463,home_run,hit_into_play_score,,,,,4,Gerardo Parra homers (6) on a line drive to left center field.,R,L,R,COL,ARI,X,null,line_drive,2,0,2016,-0.657441667,1.488566667,-0.575,2.41,null,null,null,0,3,Bot,64.12,28.82,,,456078,,160903_190322,2.608,-134.706,-6.529,-7.09,24.244,-15.287,3.14,1.48,412,99.1,23.926,91.976,2271,5.434,448879,640463,456078,502671,594838,571875,572008,593647,572041,630111,55.0662,0.566,0.879,2,1,0,3,5,24,3
FF,4/10/2017,93.2,2.3142,5.7092,DJ LeMahieu,518934,600526,home_run,hit_into_play_score,,,,,6,DJ LeMahieu homers (1) on a fly ball to right field.  ,R,R,L,COL,SD,X,null,fly_ball,2,1,2017,0.7972,1.1503,0.3373,2.3281,null,null,null,1,6,Bot,224.66,72.46,,,620443,,170411_023734,-6.9007,-135.5585,-5.614,11.3367,24.2151,-16.7505,3.64,1.72,375,99.1,27.276,94.65,2074,6.75,490200,600526,620443,571976,500208,572114,430947,608671,622534,592669,53.7505,0.574,0.994,2,1,0,3,6,46,4
KC,7/7/2017,77.3,2.2325,6.3861,DJ LeMahieu,518934,502706,home_run,hit_into_play_score,,,,,13,DJ LeMahieu homers (4) on a fly ball to center field.   German Marquez scores.  ,R,R,L,COL,CWS,X,null,fly_ball,0,2,2017,0.2329,0.5826,-0.4951,1.0595,608566,null,null,1,2,Bot,83.69,20.01,,,553882,,170708_011950,-6.0755,-111.7321,-5.1072,3.1566,23.7807,-26.7364,3.4056,1.4471,433,99,25.607,75.024,2049,5.398,491392,502706,553882,547989,570560,453943,641313,466320,641553,593700,55.1024,0.575,0.964,2,1,0,3,6,19,4
FC,9/20/2016,84.7,-1.5995,6.3199,Gerardo Parra,467827,425794,home_run,hit_into_play_score,,,,,5,Gerardo Parra homers (7) on a line drive to center field.,R,L,R,COL,STL,X,null,line_drive,1,0,2016,0.382133333,0.6429,-0.097,2.188,null,null,null,1,6,Bot,135.19,20.18,,,425877,,160920_210101,1.439,-123.297,-4.182,5.82,17.95,-27.21,3.29,1.52,427,99,30.064,86.046,2379,6.394,449128,425794,425877,571431,543939,425509,576397,461235,545341,572039,54.1068,0.513,0.938,2,1,0,3,6,58,2
FF,7/17/2017,90.6,-1.4685,6.2277,Gerardo Parra,467827,534812,home_run,hit_into_play_score,,,,,1,Gerardo Parra homers (8) on a fly ball to center field.  ,R,L,R,COL,SD,X,null,fly_ball,1,1,2017,-0.0768,1.2215,-0.3099,2.9122,null,null,null,1,7,Bot,55.72,46.69,,,516949,,170718_030309,3.0242,-131.6763,-4.9264,-1.4366,23.9205,-17.3719,3.1189,1.3314,395,99,31.768,90.304,2012,5.849,491486,534812,516949,571976,641319,642707,430947,517369,622534,518466,54.6508,0.457,0.852,2,1,0,3,5,61,3
FF,8/18/2017,91.8,-1.7577,6.2004,Carlos Gonzalez,471865,490063,home_run,hit_into_play_score,,,,,1,Carlos Gonzalez homers (8) on a line drive to left center field.   Mark Reynolds scores.  ,R,L,R,COL,MIL,X,null,line_drive,2,2,2017,-0.455,1.1199,-0.7344,2.8986,null,null,448602,1,5,Bot,27.77,77.04,,,444489,,170819_022136,3.618,-133.6848,-5.1016,-6.2557,24.0957,-17.6226,3.3779,1.4597,368,99,22.725,93.302,1952,6.768,491920,490063,444489,519346,435522,543768,606115,460075,542979,570267,53.7327,0.539,0.799,2,1,0,3,5,46,5
CH,8/31/2016,87.6,-2.7529,6.1086,Chase Utley,400284,656546,home_run,hit_into_play_score,,,,,5,Chase Utley homers (12) on a fly ball to center field.,R,L,R,COL,LAD,X,null,fly_ball,2,2,2016,-0.903766667,1.216233333,-0.156,2.464,null,null,null,0,1,Top,151.6,21.7,,,460026,,160831_181244,6.921,-127.295,-4.557,-9.211,23.688,-20.346,3.59,1.61,433,99,31.424,87.168,2182,5.73,448833,656546,460026,506924,518934,571448,542436,621311,453568,467827,54.77,0.48,0.886,2,1,0,3,6,1,5
FF,9/27/2017,87,3.0846,6.3464,Ian Desmond,435622,543045,home_run,hit_into_play_score,,,,,2,Ian Desmond homers (7) on a fly ball to right center field.    Trevor Story scores.    Mark Reynolds scores.  ,R,R,L,COL,MIA,X,null,fly_ball,0,0,2017,1.2931,0.9733,-0.0167,2.9643,null,596115,448602,0,2,Bot,204.95,59.36,,,454560,,170927_193716,-9.8353,-126.1007,-3.831,15.3505,23.0495,-21.4992,3.2264,1.3182,378,99,37.593,85.982,2169,5.625,492466,543045,454560,571506,543829,518618,500743,542303,592885,519317,54.8757,0.189,0.361,2,1,0,3,3,13,1
SI,6/2/2016,90.6,-2.7311,6.245,Eugenio Suarez,553993,430589,home_run,hit_into_play_score,,,,,9,Eugenio Suarez homers (11) on a fly ball to right field.    Jay Bruce scores.    Adam Duvall scores.,R,R,R,COL,CIN,X,null,fly_ball,0,0,2016,-0.921858333,0.9052,0.363,1.905,457803,null,594807,0,5,Top,204.58,63.58,,,547172,,160602_200649,8.627,-131.538,-6.34,-10.127,23.845,-23.341,3.59,1.64,397,98.9,26.83,90.628,2185,5.947,447671,430589,547172,448602,518934,571448,596115,467827,453568,471865,54.5536,0.574,0.994,2,1,0,3,6,40,1
CU,8/16/2017,74.8,1.2794,6.0792,Trevor Story,596115,608331,home_run,hit_into_play_score,,,,,6,Trevor Story homers (18) on a fly ball to left field.   Mark Reynolds scores.    Jonathan Lucroy scores.  ,R,R,L,COL,ATL,X,null,fly_ball,1,1,2017,-0.2346,-0.9022,0.3708,2.5385,448602,518960,null,2,7,Bot,31.01,62.33,,,435559,,170817_034450,-1.4573,-108.7476,1.4137,-1.5864,18.7557,-39.7152,3.2676,1.3238,391,98.9,41.849,74.322,2692,5.945,491889,608331,435559,518692,645277,607054,621020,542454,542255,572669,54.5553,0.092,0.173,2,1,0,3,3,72,3
FT,8/5/2017,92.3,2.5254,6.1591,Daniel Nava,537953,573127,home_run,hit_into_play_score,,,,,5,Daniel Nava homers (4) on a fly ball to center field.   Cesar Hernandez scores.    Freddy Galvis scores.  ,R,R,L,COL,PHI,X,null,fly_ball,2,1,2017,0.7002,1.4114,-0.24,2.1355,null,514917,520471,0,8,Top,101.71,20.64,,,518960,,170806_022827,-8.7126,-133.9468,-7.6527,10.5117,28.1157,-13.234,3.131,1.3085,424,98.8,26.507,93.609,2042,7.139,491747,573127,518960,448602,518934,571448,642162,467827,453568,471865,53.3617,0.574,0.994,2,1,0,3,6,62,4
SL,8/21/2016,82.7,-2.0906,5.3834,DJ LeMahieu,518934,607359,home_run,hit_into_play_score,,,,,7,DJ LeMahieu homers (10) on a fly ball to left center field.,R,R,R,COL,CHC,X,null,fly_ball,2,1,2016,0.171991667,-0.4364,-0.596,2.138,null,null,null,0,8,Bot,53.29,24.25,,,575929,,160821_165048,2.015,-120.351,0.597,3.249,18.875,-38.748,3.56,1.65,414,98.8,29.783,82.484,null,5.572,448709,607359,575929,519203,595879,592178,450314,475243,451594,519333,54.9279,0.513,0.938,2,1,0,3,6,66,4
SL,8/15/2017,87.9,2.9346,5.2575,Nick Markakis,455976,607536,home_run,hit_into_play_score,,,,,5,Nick Markakis homers (7) on a fly ball to center field.  ,R,L,L,COL,ATL,X,null,fly_ball,0,1,2017,-0.001,0.7774,0.1082,2.8104,null,null,null,2,6,Top,152.17,18.8,,,518960,,170816_022829,-6.868,-127.8512,-1.5356,1.149,21.6021,-23.4039,3.4883,1.55,429,98.8,30.482,88.826,2324,6.484,491873,607536,518960,448602,518934,571448,596115,467827,453568,471865,54.0162,0.513,0.938,2,1,0,3,6,46,2
FF,5/9/2017,95.6,-1.9546,6.213,Kris Bryant,592178,656546,home_run,hit_into_play_score,,,,,6,Kris Bryant homers (7) on a fly ball to right field.  ,R,R,R,COL,CHC,X,null,fly_ball,1,1,2017,-0.7645,1.3353,0.4298,2.5588,null,null,null,0,9,Top,230.44,77.85,,,572863,,170510_032534,8.013,-138.9091,-7.1034,-11.5443,25.7173,-13.4591,3.32,1.62,373,98.8,29.342,96.426,2423,6.453,490585,656546,572863,448602,518934,571448,596115,435622,506560,467827,54.0473,0.542,0.975,2,1,0,3,6,71,3
FC,6/21/2017,87.5,-2.1548,6.4863,Mark Reynolds,448602,592836,home_run,hit_into_play_score,,,,,6,Mark Reynolds homers (18) on a fly ball to right center field.  ,R,R,R,COL,ARI,X,null,fly_ball,3,2,2017,0.4812,0.5694,0.3771,2.268,null,null,null,0,2,Bot,164.65,24.74,,,455104,,170622_010626,5.0824,-127.2649,-5.2481,4.3923,19.9005,-25.4079,3.3854,1.4069,420,98.8,32.07,87.244,2371,5.626,491171,592836,455104,502671,592273,571875,605113,518614,453923,444482,54.8743,0.457,0.852,2,1,0,3,5,11,6
SL,7/18/2016,79.5,1.0293,6.8747,Trevor Story,596115,592767,home_run,hit_into_play_score,,,,,2,Trevor Story homers (22) on a fly ball to left center field.   Carlos Gonzalez scores.,R,R,L,COL,TB,X,null,fly_ball,2,1,2016,0.497641667,0.585566667,-0.011,3.33,null,null,471865,2,5,Bot,53.8,34.93,,,null,,160718_205835,-3.994,-115.616,-1.788,6.209,18.166,-28.392,3.52,1.6,417,98.7,32.2893,null,null,null,448257,null,null,null,null,null,null,null,null,null,55.3141,0.457,0.852,2,1,0,3,5,42,4
FF,4/11/2017,83,-3.3476,6.437,Carlos Gonzalez,471865,450308,home_run,hit_into_play_score,,,,,5,Carlos Gonzalez homers (1) on a fly ball to right center field.  ,R,L,R,COL,SD,X,null,fly_ball,0,0,2017,-0.1666,1.6627,-0.0613,2.6063,null,null,null,1,4,Bot,200.43,48.93,,,595978,,170412_013414,7.7581,-120.3326,-5.4086,-3.059,22.6331,-15.4196,3.56,1.7,392,98.7,28.745,82.297,1924,5.947,490212,450308,595978,571976,500208,572114,430947,608671,622534,592669,54.5531,0.542,0.975,2,1,0,3,6,26,1
FF,7/3/2017,98.6,-2.2471,5.5067,Charlie Blackmon,453568,622491,home_run,hit_into_play_score,,,,,6,Charlie Blackmon homers (18) on a fly ball to right center field.  ,R,L,R,COL,CIN,X,null,fly_ball,2,1,2017,-0.5462,1.1735,0.3101,2.096,null,null,null,2,4,Bot,214.32,56.65,,,571466,,170704_012600,8.1433,-143.1889,-6.5339,-9.0865,27.3668,-14.9365,3.2537,1.3556,394,98.6,32.181,98.672,2240,6.055,491341,622491,571466,458015,571697,553993,606299,594807,594988,623182,54.4455,0.457,0.852,2,1,0,3,5,34,4
SL,4/26/2017,84.8,2.0914,6.2284,Daniel Murphy,502517,543734,home_run,hit_into_play_score,,,,,5,Daniel Murphy homers (4) on a fly ball to right field.    Bryce Harper scores.    Ryan Zimmerman scores.  ,R,L,L,COL,WSH,X,null,fly_ball,1,0,2017,-0.2891,0.4967,0.0472,2.7621,547180,null,475582,1,7,Top,221.42,76.64,,,547172,,170427_030517,-4.1383,-123.249,-2.7427,-2.1471,21.1906,-27.0279,3.3102,1.7451,396,98.6,32.339,83.506,2534,5.196,490419,543734,547172,448602,518934,571448,596115,467827,453568,471865,55.3042,0.457,0.852,2,1,0,3,5,58,2
CH,9/4/2017,85.3,-1.5956,5.7929,Denard Span,452655,518452,home_run,hit_into_play_score,,,,,2,Denard Span homers (10) on a line drive to right field.  ,R,L,R,COL,SF,X,null,line_drive,2,2,2017,-0.4396,0.5267,-0.2467,2.6623,null,null,null,1,3,Top,233.28,69.87,,,518960,,170904_195200,4.0029,-124.0606,-2.1861,-5.1922,20.7218,-26.5869,3.116,1.419,394,98.6,28.196,85.236,1675,5.905,492158,518452,518960,448602,518934,571448,435622,467827,453568,471865,54.5948,0.553,0.977,2,1,0,3,6,19,6
FC,4/9/2016,86,2.4824,5.8253,Cory Spangenberg,605486,407822,home_run,hit_into_play_score,,,,,3,Cory Spangenberg homers (1) on a fly ball to right center field.    Adam Rosales scores.    Derek Norris scores.,R,L,L,COL,SD,X,null,fly_ball,0,0,2016,-0.07155,0.770466667,0.355,2.642,null,489267,519083,1,4,Top,198.99,49.34,,,460026,,160409_192554,-5.411,-125.044,-2.613,0.677,23.415,-25.751,3.19,1.42,395,98.6,25.868,85.168,1933,5.532,446938,407822,460026,448602,518934,571448,596115,430605,488681,471865,54.9681,0.575,0.964,2,1,0,3,6,28,1
CU,8/19/2017,73.7,-2.1286,6.1664,Travis Shaw,543768,518452,home_run,hit_into_play_score,,,,,2,Travis Shaw homers (27) on a fly ball to right center field.  ,R,L,R,COL,MIL,X,null,fly_ball,1,0,2017,1.3918,0.1929,0.0102,2.9738,null,null,null,2,3,Top,190.74,40.48,,,518960,,170820_005240,1.9948,-107.1362,0.4351,10.0471,17.8235,-31.0646,3.5005,1.532,403,98.6,28.539,72.494,2052,5.339,491935,518452,518960,448602,518934,571448,596115,467827,453568,471865,55.1612,0.542,0.975,2,1,0,3,6,20,2
SI,7/22/2016,93.1,-1.7812,5.8049,Nolan Arenado,571448,503444,home_run,hit_into_play_score,,,,,13,Nolan Arenado homers (24) on a fly ball to center field.   DJ LeMahieu scores.,R,R,R,COL,ATL,X,null,fly_ball,2,2,2016,-0.746508333,0.777633333,-1.066,2.451,null,null,518934,0,6,Bot,95.42,16.62,,,489232,,160722_204042,2.533,-135.514,-4.113,-8.375,25.03,-24.48,3.48,1.58,441,98.5,28.623,93.269,2151,5.91,448300,503444,489232,518692,493596,611177,430947,607054,542255,455976,54.5907,0.542,0.975,2,1,0,3,6,44,7
FF,9/18/2016,91.8,-2.3265,6.1554,Adam Rosales,489267,518452,home_run,hit_into_play_score,,,,,1,Adam Rosales homers (10) on a fly ball to left field.,R,R,R,COL,SD,X,null,fly_ball,3,1,2016,-0.291433333,1.113033333,-0.426,3.33,null,null,null,2,2,Top,33.66,38.49,,,547172,,160918_143618,4.3,-133.702,-3.222,-2.12,25.296,-20.416,3.45,1.61,412,98.5,31.415,91.725,1900,5.784,449101,518452,547172,448602,518934,571448,518614,621311,453568,471865,54.7165,0.48,0.886,2,1,0,3,6,11,5
FF,8/17/2017,91.7,-2.2078,6.1292,Ender Inciarte,542255,656546,home_run,hit_into_play_score,,,,,2,Ender Inciarte homers (10) on a fly ball to center field.  ,R,L,R,COL,ATL,X,null,fly_ball,3,1,2017,-0.3927,1.5954,-0.1993,2.6088,null,null,null,0,5,Top,127.55,17.1,,,518960,,170817_204121,5.966,-133.2393,-6.6068,-5.8965,25.0105,-11.7013,2.9453,1.1578,429,98.5,24.917,92.704,2410,6.681,491904,656546,518960,641857,518934,571448,596115,467827,453568,506560,53.8189,0.492,0.773,2,1,0,3,5,39,5
SL,8/31/2016,87,-2.0735,5.9599,Stephen Cardullo,506924,502032,home_run,hit_into_play_score,,,,,7,Stephen Cardullo hits a grand slam (2) to left center field.   Nolan Arenado scores.    David Dahl scores.    Gerardo Parra scores.,R,R,R,COL,LAD,X,null,fly_ball,0,0,2016,0.503208333,0.390633333,-0.454,1.699,571448,621311,467827,1,1,Bot,63.78,37.98,,,518735,,160831_183412,1.473,-126.646,-4.208,7.587,19.583,-29.885,3.19,1.51,400,98.5,33.876,87.057,2495,5.614,448833,502032,518735,408236,400284,457759,608369,592808,592626,502210,54.8864,0.311,0.579,2,1,0,3,5,10,1
FS,4/23/2017,87.6,-2.9797,5.8692,Gerardo Parra,467827,502188,home_run,hit_into_play_score,,,,,9,Gerardo Parra homers (2) on a line drive to right center field.    Carlos Gonzalez scores.  ,R,L,R,COL,SF,X,null,line_drive,1,1,2017,-0.6588,0.8098,0.4513,1.6425,null,null,471865,2,4,Bot,207.14,67.49,,,460026,,170423_201030,9.5247,-127.1583,-5.7755,-8.6478,19.7542,-22.6446,3.41,1.6,395,98.4,23.92,87.671,1254,5.932,490376,502188,460026,457763,605412,456488,543063,474832,491676,452254,54.5678,0.479,0.726,2,1,0,3,5,28,3
FF,4/22/2017,89.8,1.6517,6.033,Trevor Story,596115,519043,home_run,hit_into_play_score,,,,,7,Trevor Story homers (4) on a fly ball to left field.  ,R,R,L,COL,SF,X,null,fly_ball,1,1,2017,0.647,1.344,-0.7202,1.8784,null,null,null,0,4,Bot,35.45,49.59,,,457763,,170423_011211,-7.1017,-130.3307,-7.0277,8.5713,23.6028,-15.9807,3.63,1.71,410,98.4,32.896,89.141,2242,5.714,490361,519043,457763,474832,605412,543216,543063,502029,491676,456488,54.7864,0.349,0.644,2,1,0,3,5,29,3
SI,8/1/2017,92.4,1.0785,5.4512,Nolan Arenado,571448,571927,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (24) on a fly ball to center field.   Charlie Blackmon scores.    DJ LeMahieu scores.  ,R,R,L,COL,NYM,X,null,fly_ball,3,2,2017,1.0881,0.4652,0.1869,2.6972,453568,518934,null,0,6,Bot,172.81,30.39,,,518595,,170802_023329,-4.6971,-134.6367,-2.3523,14.4087,24.3372,-26.1154,3.2869,1.409,412,98.3,27.486,93.848,2044,6.692,491688,571927,518595,527038,435522,452678,642708,493316,624424,457803,53.8078,0.497,0.836,2,1,0,3,6,46,6
SI,7/8/2017,92.4,1.6402,5.86,Nolan Arenado,571448,500779,home_run,hit_into_play_score,,,,,4,Nolan Arenado homers (17) on a fly ball to left field.   Charlie Blackmon scores.  ,R,R,L,COL,CWS,X,null,fly_ball,2,2,2017,1.2425,1.3169,-0.4782,2.4376,null,453568,null,1,1,Bot,28.9,60.21,,,607345,,170709_013434,-8.1623,-134.2502,-5.8996,16.8533,24.1624,-14.9707,3.2851,1.4071,403,98.3,32.651,93.546,1993,6.671,491407,500779,607345,547989,570560,453943,641313,466320,641553,591994,53.8292,0.349,0.644,2,1,0,3,5,10,6
SI,7/5/2017,87.1,-2.2538,5.7235,Pat Valaika,642162,444857,home_run,hit_into_play_score,,,,,5,Pat Valaika homers (6) on a fly ball to center field.   Mark Reynolds scores.  ,R,R,R,COL,CIN,X,null,fly_ball,1,1,2017,-0.7226,0.2615,-0.035,2.2234,null,null,448602,0,4,Bot,192.31,42.55,,,571466,,170706_020350,6.7423,-126.7938,-2.9003,-8.8796,19.7426,-29.0666,3.1749,1.337,400,98.3,25.704,87.493,2073,5.987,491367,444857,571466,458015,606299,553993,446359,571697,571740,594988,54.513,0.502,0.816,2,1,0,3,6,31,3
CH,9/6/2016,83.6,1.7657,6.8025,Eduardo Nunez,456488,542881,home_run,hit_into_play_score,,,,,13,Eduardo Nunez homers (15) on a fly ball to left field.,R,R,L,COL,SF,X,null,fly_ball,1,2,2016,0.706391667,0.949633333,-0.318,1.315,null,null,null,2,3,Top,30.11,58.83,,,547172,,160906_192140,-6.832,-121.327,-7.225,9.094,20.187,-24.173,3.42,1.6,409,98.1,28.61,82.879,1622,5.483,448935,542881,547172,467827,518934,571448,518614,621311,606132,471865,55.0173,0.47,0.828,2,1,0,3,6,17,4
CH,4/22/2017,84.8,1.5198,6.1205,Charlie Blackmon,453568,519043,home_run,hit_into_play_score,,,,,4,Charlie Blackmon homers (5) on a fly ball to center field.  ,R,L,L,COL,SF,X,null,fly_ball,2,2,2017,1.313,1.1159,-0.4484,2.4494,null,null,null,2,4,Bot,121.12,18.29,,,457763,,170423_012328,-7.0651,-123.0997,-4.4336,14.427,20.8947,-20.3883,3.49,1.62,426,98.1,28.125,84.322,1463,5.784,490361,519043,457763,474832,605412,543216,543063,502029,491676,456488,54.7165,0.479,0.829,2,1,0,3,6,33,5
FF,7/17/2017,93.9,1.9289,5.7439,Hector Sanchez,516949,459429,home_run,hit_into_play_score,,,,,3,Hector Sanchez homers (6) on a fly ball to right center field.  ,R,R,L,COL,SD,X,null,fly_ball,1,0,2017,0.5582,1.2626,0.4085,3.1552,null,null,null,0,8,Top,201.42,60.21,,,547172,,170718_031206,-5.1524,-136.5807,-3.8489,7.9796,24.2419,-15.6865,3.1689,1.3714,394,98.1,26.241,94.562,2326,6.265,491486,459429,547172,448602,518934,571448,596115,467827,453568,606132,54.2355,0.502,0.816,2,1,0,3,6,65,2
CU,4/22/2016,76.6,-2.6062,6.1966,Corey Seager,608369,592351,home_run,hit_into_play_score,,,,,7,Corey Seager homers (2) on a fly ball to center field.   Chase Utley scores.,R,L,R,COL,LAD,X,null,fly_ball,0,1,2016,0.769016667,-0.829133333,-0.318,1.774,400284,null,null,0,1,Top,131.91,26.96,,,547172,,160422_184523,2.489,-111.577,-0.548,8.162,19.518,-41.176,3.53,1.55,410,98,29.279,75.821,2700,5.49,447107,592351,547172,448602,518934,571448,596115,430605,467827,471865,55.0106,0.47,0.828,2,1,0,3,6,2,2
CH,8/31/2016,86.4,-2.5652,5.9705,Nolan Arenado,571448,430599,home_run,hit_into_play_score,,,,,13,Nolan Arenado homers (36) on a line drive to left field.   DJ LeMahieu scores.,R,R,R,COL,LAD,X,null,line_drive,1,1,2016,-0.683883333,0.587,-1.311,1.925,518934,null,null,1,7,Bot,39.75,49.17,,,518735,,160831_203639,3.395,-125.673,-4.104,-6.456,22.054,-27.72,3.43,1.59,402,98,24.175,86.266,1726,5.832,448833,430599,518735,408236,400284,457759,608369,592808,592626,502210,54.6685,0.479,0.726,2,1,0,3,5,60,3
FT,4/12/2016,91.4,-1.6866,5.9467,Trevor Brown,623143,543022,home_run,hit_into_play_score,,,,,11,Trevor Brown homers (2) on a fly ball to left field.   Angel Pagan scores.,R,R,R,COL,SF,X,null,fly_ball,0,0,2016,-0.717283333,1.332333333,-1.07,3.04,null,null,434636,2,6,Top,25.89,51.37,,,460026,,160412_203102,2.4,-133.07,-3.72,-7.66,25.56,-17.77,3.37,1.47,396,98,34.619,91.416,2277,5.893,446979,543022,460026,448602,518934,571448,596115,467827,453568,471865,54.6076,0.271,0.509,2,1,0,3,5,48,1
SL,9/21/2016,87.3,-1.4816,6.1866,Tom Murphy,608596,455009,home_run,hit_into_play_score,,,,,9,Tom Murphy homers (5) on a line drive to right center field.    Nolan Arenado scores.    Gerardo Parra scores.,R,R,R,COL,STL,X,null,line_drive,2,1,2016,0.461458333,0.4322,0.383,1.865,571448,null,467827,1,7,Bot,204.73,60.36,,,608348,,160921_152719,2.262,-127.118,-4.605,6.979,25.106,-29.44,3.2,1.43,392,97.9,27.834,88.043,2198,6.454,449143,455009,608348,572761,543939,576397,649557,461235,545341,502054,54.0466,0.479,0.829,2,1,0,3,6,63,4
FF,5/30/2017,91.8,1.056,6.4544,Kyle Seager,572122,542881,home_run,hit_into_play_score,,,,,11,Kyle Seager homers (5) on a fly ball to right center field.    Nelson Cruz scores.  ,R,L,L,COL,SEA,X,null,fly_ball,2,1,2017,0.923,1.5001,-0.0769,3.532,null,null,443558,0,2,Top,177.63,22.13,,,452672,,170530_233230,-4.7598,-133.3765,-4.726,11.805,24.6917,-13.7524,3.1717,1.2435,433,97.9,29.508,91.397,2148,5.817,490886,542881,452672,448602,518934,571448,596115,435622,453568,471865,54.6832,0.45,0.806,2,1,0,3,6,8,4
