pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
CH,6/8/2015,80.3,-1.9552,5.6958,Kolten Wong,543939,571735,home_run,hit_into_play_score,,,,,4,Kolten Wong homers (7) on a line drive to right center field.,R,L,R,COL,STL,X,null,line_drive,0,1,2015,-0.938558333,0.446533333,-0.666,2.414,null,null,null,0,4,Top,220.31,56.97,,,460026,,150608_193825,4.471,-116.805,-0.939,-8.045,21.533,-29.724,3.14,1.47,428,103.8,25.07,81.359,1541,7.101,414513,571735,460026,572019,518934,571448,453064,488681,453568,471865,53.3979,0.887,1.628,2,1,0,3,6,27,2
FF,7/7/2015,94,-2.3983,6.2722,Chris Iannetta,455104,518452,home_run,hit_into_play_score,,,,,5,Chris Iannetta homers (4) on a line drive to center field.   David Freese scores.,R,R,R,COL,LAA,X,null,line_drive,1,1,2015,-0.299783333,1.0514,0.067,2.241,null,null,501896,1,3,Top,132.59,19.84,,,460026,,150707_192303,6.401,-136.516,-6.498,-2.324,28.316,-20.827,3.41,1.59,448,103.8,26.069,93.572,1915,6.133,414903,518452,460026,501647,518934,571448,453064,453211,453568,471865,54.3664,0.89,1.676,2,1,0,3,6,23,3
CH,5/21/2015,87.2,-2.6673,5.7536,Michael McKenry,502374,425532,home_run,hit_into_play_score,,,,,8,Michael McKenry homers (1) on a line drive to left field.   Ben Paulsen scores.,R,R,R,COL,PHI,X,null,line_drive,1,1,2015,-1.346316667,0.7117,-0.25,1.861,null,null,572019,1,5,Bot,34.01,72.74,,,519237,,150521_151022,7.66,-126.69,-4.861,-14.28,24.666,-26.269,3.5,1.57,370,103.8,21.086,86.213,2038,5.669,414265,425532,519237,429667,400284,596748,520471,573131,546318,425796,54.7994,0.778,1.202,2,1,0,3,6,48,3
FF,9/5/2015,92.2,1.9185,6.0484,Gregor Blanco,453923,543261,home_run,hit_into_play_score,,,,,4,Gregor Blanco homers (4) on a line drive to right center field.,R,L,L,COL,SF,X,null,line_drive,2,0,2015,0.500425,1.487133333,-0.32,2.43,null,null,null,0,7,Top,168.47,28.99,,,572863,,150905_202138,-6.98,-134.06,-6.08,8.25,28.52,-15.73,3.23,1.55,434,103.7,24.977,92.358,2538,6.499,415678,543261,572863,408047,518934,571448,408314,572019,453568,471865,53.9997,0.887,1.628,2,1,0,3,6,52,3
FF,7/11/2015,91.5,2.3303,6.2795,Ryan Lavarnway,543432,407822,home_run,hit_into_play_score,,,,,8,Ryan Lavarnway homers (1) on a fly ball to right center field.,R,R,L,COL,ATL,X,null,fly_ball,0,0,2015,0.52965,1.140266667,0.176,1.912,null,null,null,0,3,Top,175.13,26.96,,,502374,,150711_144905,-6.654,-132.94,-6.749,8.594,25.213,-20.207,3.59,1.73,443,103.7,24.428,90.629,1865,5.8,414960,407822,502374,572019,518934,571448,453064,488681,453568,471865,54.6991,0.874,1.56,2,1,0,3,6,17,1
CH,6/17/2015,83,-1.8186,6.5813,Preston Tucker,605512,452718,home_run,hit_into_play_score,,,,,7,Preston Tucker homers (3) on a line drive to right center field.,R,L,R,COL,HOU,X,null,line_drive,2,2,2015,-1.093033333,0.9525,-0.772,1.619,null,null,null,1,5,Top,196.45,44.76,,,460026,,150617_201428,4.148,-120.632,-5.982,-10.146,24.555,-24.408,3.43,1.57,454,103.6,22.897,80.97,1901,5.201,414633,452718,460026,501647,518934,571448,453064,488681,453568,471865,55.2982,0.85,1.451,2,1,0,3,6,38,5
FF,9/22/2015,94.6,2.0787,6.3821,Wilin Rosario,501647,457918,home_run,hit_into_play_score,,,,,6,Wilin Rosario homers (6) on a fly ball to right field.,R,R,L,COL,PIT,X,null,fly_ball,2,1,2015,0.383525,1.6061,0.571,2.644,null,null,null,1,2,Bot,236.33,73.24,,,465041,,150922_191821,-5.159,-137.436,-7.328,7.007,32.669,-13.476,3.49,1.65,401,103.5,35.622,94.725,2433,6.715,415909,457918,465041,434604,543281,133380,474568,516782,457705,570256,53.7845,0.547,1.069,2,1,0,3,6,17,4
FF,8/16/2015,92,-2.216,5.5022,Carlos Gonzalez,471865,453178,home_run,hit_into_play_score,,,,,4,Carlos Gonzalez homers (27) on a fly ball to center field.,R,L,R,COL,SD,X,null,fly_ball,1,0,2015,-0.866191667,1.3653,-0.594,2.447,null,null,null,2,4,Bot,141.12,17.8,,,595978,,150816_151203,5.104,-133.821,-4.782,-9.643,27.52,-17.289,3.55,1.64,424,103.5,29.08,92.334,2398,6.476,415409,453178,595978,519083,576397,605486,425549,457708,425834,461314,54.0227,0.86,1.668,2,1,0,3,6,25,2
CU,5/10/2015,78.3,-2.6182,6.0005,Justin Turner,457759,623184,home_run,hit_into_play_score,,,,,8,Justin Turner homers (5) on a fly ball to right center field.    Enrique Hernandez scores.,R,R,R,COL,LAD,X,null,fly_ball,0,1,2015,0.759275,-0.856366667,0.195,1.736,571771,null,null,1,8,Top,190.49,35.05,,,460026,,150510_171038,3.813,-114.024,-0.617,8.257,24.654,-41.618,3.65,1.66,432,103.5,25.59,78.07,3006,6.485,414116,623184,460026,501647,518934,571448,453064,453568,453211,471865,53.9832,0.847,1.564,2,1,0,3,6,70,2
SL,8/5/2015,84.1,-2.3646,6.5151,Michael McKenry,502374,515052,home_run,hit_into_play_score,,,,,4,Michael McKenry homers (4) on a fly ball to left field.   Ben Paulsen scores.,R,R,R,COL,SEA,X,null,fly_ball,2,2,2015,0.094058333,-0.0408,-0.451,2.465,null,null,572019,2,11,Bot,28.93,71.21,,,572287,,150805_171804,3.72,-122.388,-2.655,2.479,20.699,-34.694,3.5,1.57,414,103.4,39.692,83.633,null,5.726,415263,515052,572287,489149,429664,572122,606466,452234,457706,443558,54.7728,0.321,0.615,2,1,0,3,5,96,6
FF,9/25/2015,88.3,-0.42,6.3534,Charlie Blackmon,453568,502211,home_run,hit_into_play_score,,,,,5,Charlie Blackmon homers (17) on a line drive to right field.,R,L,R,COL,LAD,X,null,line_drive,0,1,2015,-0.209325,0.916666667,0.091,2.504,null,null,null,0,4,Bot,224.88,54.93,,,518735,,150925_192719,1.188,-128.553,-4.983,-0.965,24.671,-23.674,3.43,1.56,410,103.3,29.045,88.254,2181,6.207,415945,502211,518735,408236,435062,400284,276519,408307,592626,444843,54.2917,0.812,1.555,2,1,0,3,6,35,2
FF,9/2/2015,95.1,-1.1711,6.339,Nolan Arenado,571448,502624,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (33) on a fly ball to center field.   Jose Reyes scores.,R,R,R,COL,ARI,X,null,fly_ball,0,0,2015,-0.450083333,1.952966667,-0.078,2.247,null,null,408314,1,1,Bot,142.14,14.24,,,456078,,150902_191159,3.064,-138.056,-8.962,-4.397,33.251,-8.697,3.48,1.59,423,103.3,36.036,93.652,2236,5.897,415631,502624,456078,571875,594838,592273,572008,542255,572041,444482,54.6018,0.547,1.069,2,1,0,3,6,9,1
CH,7/24/2015,90.1,-2.1622,5.9662,Carlos Gonzalez,471865,543331,home_run,hit_into_play_score,,,,,8,Carlos Gonzalez homers (16) on a fly ball to right center field.,R,L,R,COL,CIN,X,null,fly_ball,2,1,2015,-0.928816667,1.0471,-0.171,1.872,null,null,null,1,8,Bot,175.32,25.94,,,571466,,150724_211719,6.493,-130.978,-5.755,-10.056,25.254,-21.739,3.56,1.65,435,103.3,26.891,89.565,1816,5.94,415087,543331,571466,458015,408252,453943,474443,407781,571740,457803,54.559,0.842,1.585,2,1,0,3,6,67,4
FF,5/21/2015,92.9,2.4147,5.6338,Ryan Howard,429667,407822,home_run,hit_into_play_score,,,,,7,Ryan Howard homers (9) on a fly ball to left center field.,R,L,L,COL,PHI,X,null,fly_ball,1,0,2015,0.645158333,1.186133333,-0.422,1.925,null,null,null,1,5,Top,58.89,32.04,,,502374,,150521_145925,-8.806,-134.921,-6.333,10.168,31.967,-19.548,3.81,1.78,399,103.2,30.767,92.08,1808,6.097,414265,407822,502374,572019,518934,518614,453064,488681,453568,471865,54.3709,0.759,1.469,2,1,0,3,6,43,2
FT,4/11/2015,94.2,-1.9228,6.382,Nolan Arenado,571448,434628,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (2) on a fly ball to left center field.   Justin Morneau scores.,R,R,R,COL,CHC,X,null,fly_ball,1,1,2015,-1.013708333,1.226266667,-0.091,2.845,null,null,408047,0,2,Bot,61.27,36.95,,,471083,,150411_184754,6.391,-136.784,-6.171,-11.915,32.982,-18.671,3.5,1.57,447,103.2,30.973,94.158,2242,6.606,413712,434628,471083,519203,570489,592609,516770,458085,451594,624585,53.8626,0.759,1.469,2,1,0,3,6,17,3
FS,6/2/2015,90,-2.0236,6.4276,Ben Paulsen,572019,501822,home_run,hit_into_play_score,,,,,9,Ben Paulsen homers (4) on a line drive to right center field.,R,L,R,COL,LAD,X,null,line_drive,1,1,2015,-0.419466667,1.233433333,0.39,1.6,null,null,null,1,7,Bot,185.52,36.11,,,605131,,150602_153939,5.98,-130.82,-7.67,-3.61,27.34,-19.59,3.62,1.69,411,103.2,20.339,88.812,1418,5.749,414101,501822,605131,408236,435062,457759,571771,648717,592626,502317,54.7501,0.682,0.969,2,1,0,3,5,60,3
FF,7/9/2015,93.1,-2.6774,6.0283,Drew Stubbs,453211,502010,home_run,hit_into_play_score,,,,,6,Drew Stubbs homers (4) on a line drive to right center field.,R,R,R,COL,ATL,X,null,line_drive,0,1,2015,-0.7646,1.232,0.464,2.946,null,null,null,1,2,Bot,194.33,41.2,,,150229,,150709_212007,9.087,-135.276,-4.412,-8.463,29.375,-18.747,3.61,1.65,416,103.1,24.486,92.717,2327,6.218,414934,502010,150229,453400,607054,346874,592743,430637,457727,455976,54.2812,0.831,1.449,2,1,0,3,6,14,2
CH,5/23/2015,83.4,-3.1818,5.5267,Charlie Blackmon,453568,518790,home_run,hit_into_play_score,,,,,8,Charlie Blackmon homers (6) on a fly ball to right center field.    DJ LeMahieu scores.,R,L,R,COL,SF,X,null,fly_ball,2,1,2015,-1.137566667,0.555466667,-0.26,2.01,null,518934,null,1,5,Bot,196.7,49.14,,,572180,,150523_175758,8.63,-121.14,-2.54,-10.69,25.04,-28.44,3.44,1.57,422,103.1,30.904,83.682,2043,6.753,414296,518790,572180,474832,605412,622110,543063,453923,434636,452254,53.7463,0.759,1.469,2,1,0,3,6,44,4
SL,8/3/2015,88.2,-3.1949,5.839,Brad Miller,543543,572750,home_run,hit_into_play_score,,,,,4,Brad Miller homers (9) on a fly ball to left field.,R,L,R,COL,SEA,X,null,fly_ball,1,0,2015,-0.269166667,-0.0537,-0.28,2.523,null,null,null,2,3,Top,31.09,75.28,,,460026,,150803_193144,7.186,-128.336,-1.563,-1.696,22.728,-35.103,3.41,1.51,373,103.1,21.914,87.787,2514,5.858,415234,572750,460026,572019,518934,571448,408314,592621,453568,471865,54.6414,0.768,1.22,2,1,0,3,6,25,2
FS,9/23/2015,83.5,-2.1271,6.2041,Corey Dickerson,572816,450203,home_run,hit_into_play_score,,,,,14,Corey Dickerson homers (7) on a fly ball to right center field.,R,L,R,COL,PIT,X,null,fly_ball,1,1,2015,-1.286475,0.5956,0.605,1.174,null,null,null,0,5,Bot,175.13,30.01,,,465041,,150923_203017,7.725,-121.168,-5.858,-12.474,21.454,-27.955,3.45,1.56,434,103,35.77,80.877,2171,4.536,415924,450203,465041,476883,435522,543281,474568,516782,457705,570256,55.9629,0.547,1.069,2,1,0,3,6,49,3
FF,6/19/2015,92.4,1.84,6.361,Ryan Braun,460075,407822,home_run,hit_into_play_score,,,,,13,Ryan Braun homers (14) on a line drive to center field.   Gerardo Parra scores.,R,R,L,COL,MIL,X,null,line_drive,0,0,2015,0.67995,1.457033333,-0.932,1.994,null,467827,null,1,1,Top,100,18.31,,,460026,,150619_184725,-8.173,-134.154,-7.769,10.747,25.628,-15.913,3.63,1.69,436,103,21.951,91.677,1918,5.811,414665,407822,460026,572019,518934,571448,453064,488681,453568,471865,54.6877,0.768,1.22,2,1,0,3,6,3,1
CH,6/1/2015,82.7,-2.1072,6.3564,Howie Kendrick,435062,548357,home_run,hit_into_play_score,,,,,5,Howie Kendrick homers (5) on a line drive to right center field.    Justin Turner scores.    Adrian Gonzalez scores.,R,R,R,COL,LAD,X,null,line_drive,0,0,2015,-1.145916667,0.8063,0.031,2.72,457759,408236,null,0,8,Top,173.82,23.91,,,460026,,150601_211217,6.517,-120.189,-2.518,-10.617,24.604,-25.954,3.39,1.45,438,103,25.834,80.855,1733,5.301,414413,548357,460026,501647,518934,571448,453064,501255,453568,488681,55.1982,0.847,1.564,2,1,0,3,6,67,1
FC,5/6/2015,86.2,null,null,Drew Stubbs,453211,518567,home_run,hit_into_play_score,,,,,7,Drew Stubbs homers (2) on a fly ball to center field.   Corey Dickerson scores.,R,R,R,COL,ARI,X,null,fly_ball,1,0,2015,0.069008333,1.548766667,-0.301,1.789,572816,null,null,0,8,Bot,140.71,12.19,,,null,,null,-0.744,-125.263,-9.103,2.268,25.494,-17.163,3.64,1.66,null,103,30,null,null,null,414053,null,null,null,null,null,null,null,null,null,null,0.783,1.508,2,1,0,3,6,73,2
FF,7/26/2015,94.9,-1.8579,6.0673,Nolan Arenado,571448,547179,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (25) on a line drive to left field.   Carlos Gonzalez scores.,R,R,R,COL,CIN,X,null,line_drive,3,2,2015,-1.030408333,1.302233333,-0.143,2.718,null,null,471865,1,3,Bot,37.06,63.58,,,571466,,150726_151910,6.371,-137.855,-5.319,-12.499,29.546,-17.244,3.47,1.59,393,102.8,20.771,94.714,2302,6.303,415117,547179,571466,458015,408252,453943,553993,407781,571740,457803,54.1963,0.722,1.09,2,1,0,3,6,28,7
KC,9/1/2015,80.8,2.3954,6.0629,Nolan Arenado,571448,519186,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (31) on a fly ball to center field.,R,R,L,COL,ARI,X,null,fly_ball,0,1,2015,-0.3304,-0.0709,-0.179,2.261,null,null,null,2,8,Bot,145.69,16.28,,,457454,,150901_154934,-5.199,-117.438,-1.35,-1.963,27.172,-34.674,3.48,1.6,442,102.8,27.681,78.872,2273,5.601,414027,519186,457454,502671,594838,592273,605113,444482,572041,542255,54.8985,0.83,1.58,2,1,0,3,6,66,2
SI,4/11/2015,90.3,-1.4294,6.5108,Mike Olt,592609,452718,home_run,hit_into_play_score,,,,,5,Mike Olt homers (1) on a line drive to right center field.,R,R,R,COL,CHC,X,null,line_drive,2,1,2015,-1.241941667,0.9783,-0.013,2.888,null,null,null,2,3,Top,182.14,39.37,,,460026,,150412_010343,5.61,-131.411,-4.808,-13.869,29.723,-22.682,3.5,1.57,431,102.8,27.724,88.751,2160,5.508,413712,452718,460026,408047,518934,571448,453064,572816,453568,471865,54.9598,0.83,1.58,2,1,0,3,6,25,4
SI,9/6/2015,92,1.0769,6.3747,Buster Posey,457763,456071,home_run,hit_into_play_score,,,,,5,Buster Posey homers (17) on a line drive to right center field.,R,R,L,COL,SF,X,null,line_drive,2,0,2015,0.828858333,0.757566667,0.152,2.769,null,null,null,0,4,Top,201.85,38.66,,,460026,,150906_150953,-4.595,-133.842,-4.596,12.529,28.385,-25.033,3.53,1.61,411,102.7,24.918,91.051,1990,5.854,415693,456071,460026,501647,542436,571448,408314,592621,488681,471865,54.6446,0.846,1.522,2,1,0,3,6,25,3
FT,6/23/2015,93.6,-1.2287,6.1428,Wilin Rosario,501647,502624,home_run,hit_into_play_score,,,,,13,Wilin Rosario homers (5) on a fly ball to left center field.,R,R,R,COL,ARI,X,null,fly_ball,1,2,2015,-1.016491667,0.912366667,-1.368,2.286,null,null,null,2,5,Bot,46.7,44.76,,,456078,,150623_210309,1.707,-136.124,-5.675,-11.897,31.223,-22.821,3.49,1.65,433,102.6,36.181,92.827,2052,6.101,414710,502624,456078,502671,431094,571875,605113,444482,572041,457760,54.3981,0.547,1.069,2,1,0,3,6,46,6
FF,9/26/2015,93.4,0.9291,6.4988,Nolan Arenado,571448,474463,home_run,hit_into_play_score,,,,,4,Nolan Arenado hits a grand slam (40) to center field.   Charlie Blackmon scores.    DJ LeMahieu scores.    Carlos Gonzalez scores.,R,R,L,COL,LAD,X,null,fly_ball,2,2,2015,0.570008333,1.349533333,-0.329,2.264,453568,518934,471865,0,1,Bot,103.05,21.87,,,454560,,,-4.87,-135.754,-7.801,9.443,27.768,-17.02,3.47,1.59,425,102.6,35.706,92.533,2140,5.835,415960,474463,454560,518735,400284,457759,608369,408307,592626,444843,54.6636,0.547,1.069,2,1,0,3,6,7,5
SL,7/12/2015,80.7,-2.7813,4.5517,Drew Stubbs,453211,518526,home_run,hit_into_play_score,,,,,5,Drew Stubbs homers (5) on a fly ball to left center field.   Brandon Barnes scores.,R,R,R,COL,ATL,X,null,fly_ball,1,2,2015,0.667425,0.125466667,0.112,2.552,null,488681,null,2,7,Bot,64.47,34.08,,,150229,,150712_164455,4.731,-117.304,2.413,7.989,22.221,-32.824,3.63,1.67,410,102.5,33.833,79.146,3091,5.442,414975,518526,150229,430637,607054,346874,592743,430404,516811,455976,55.0571,0.653,1.275,2,1,0,3,6,67,4
CH,6/3/2015,90.8,-2.6294,5.7863,Joc Pederson,592626,623184,home_run,hit_into_play_score,,,,,11,Joc Pederson homers (17) on a line drive to left center field.,R,L,R,COL,LAD,X,null,line_drive,2,1,2015,-1.253075,0.399233333,-0.838,2.971,null,null,null,2,8,Top,46.19,24.92,,,460026,,150603_232920,6.897,-132.056,-1.315,-14.203,28.864,-29.652,3.43,1.57,426,102.4,24.376,91.192,1789,6.716,414442,623184,460026,572019,518934,571448,453064,488681,453568,471865,53.7835,0.775,1.314,2,1,0,3,6,69,4
FT,4/10/2015,95.7,-1.8379,6.6477,Justin Morneau,408047,489295,home_run,hit_into_play_score,,,,,4,Justin Morneau homers (1) on a line drive to left center field.,R,L,R,COL,CHC,X,null,line_drive,1,0,2015,-0.926033333,1.1761,-0.287,2.688,null,null,null,0,6,Bot,70.65,31.5,,,0,,,4.819,-138.996,-7.175,-11.322,27.949,-18.633,3.44,1.54,407,102.4,24.405,95.025,2311,5.844,413697,489295,0,519203,570489,592609,516770,519333,451594,624585,54.6238,0.775,1.314,2,1,0,3,6,51,2
CH,5/24/2015,85.8,-1.8638,5.752,Nolan Arenado,571448,466948,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (8) on a fly ball to left field.   Rafael Ynoa scores.    Troy Tulowitzki scores.,R,R,R,COL,SF,X,null,fly_ball,0,0,2015,-0.732591667,-0.1913,-0.105,2.483,501255,null,453064,2,4,Bot,16.2,81.89,,,457763,,150524_174151,5.317,-124.858,-0.599,-6.757,28.077,-36.353,3.48,1.59,404,102.3,34.283,84.395,985,5.699,414311,466948,457763,474832,605412,622110,435078,493114,434636,452254,54.8004,0.578,1.121,2,1,0,3,6,36,1
FT,9/1/2015,96.9,-1.9571,5.649,Nolan Arenado,571448,523989,home_run,hit_into_play_score,,,,,11,Nolan Arenado homers (32) on a fly ball to left field.,R,R,R,COL,ARI,X,null,fly_ball,0,1,2015,-1.066591667,0.6687,-1.15,2.85,null,null,null,2,3,Bot,35.53,36.11,,,456078,,150901_193629,4.16,-141,-3.17,-13.54,32.52,-25.53,3.47,1.6,434,102.2,31.515,96.743,2170,6.341,415616,523989,456078,502671,594838,571875,572008,542255,572041,444482,54.1579,0.658,1.269,2,1,0,3,6,25,2
FF,6/9/2015,95.1,-0.5953,6.5309,Nolan Arenado,571448,608379,home_run,hit_into_play_score,,,,,2,Nolan Arenado homers (15) on a fly ball to left center field.   Carlos Gonzalez scores.,R,R,R,COL,STL,X,null,fly_ball,0,1,2015,-0.565591667,1.381066667,0.053,3.473,null,null,471865,1,6,Bot,63.45,26.45,,,425877,,150609_213152,2.506,-138.388,-5.208,-6.082,30.315,-16.09,3.46,1.58,441,102.2,33.63,96.617,2042,7.22,414526,608379,425877,448602,543939,572761,425509,445055,488721,545341,53.2788,0.578,1.121,2,1,0,3,6,45,2
SI,7/25/2015,91,2.1203,6.2219,Todd Frazier,453943,543734,home_run,hit_into_play_score,,,,,8,Todd Frazier homers (27) on a line drive to right center field.    Brandon Phillips scores.    Joey Votto scores.,R,R,L,COL,CIN,X,null,line_drive,1,1,2015,0.899833333,0.796266667,0.092,1.531,null,408252,458015,0,3,Top,213.21,59.51,,,460026,,150725_185405,-7.054,-132.302,-6.721,13.257,25.379,-24.64,3.44,1.53,394,102.1,21.021,89.957,2245,5.615,415102,543734,460026,572019,518934,571448,453064,572816,453568,471865,54.8838,0.669,0.982,2,1,0,3,5,19,3
FF,6/1/2015,95.8,1.283,6.4036,Nolan Arenado,571448,477132,home_run,hit_into_play_score,,,,,7,Nolan Arenado homers (13) on a line drive to center field.   Troy Tulowitzki scores.,R,R,L,COL,LAD,X,null,line_drive,3,1,2015,-0.166183333,1.590333333,-0.666,2.051,null,null,453064,0,4,Bot,101.01,20.35,,,454560,,150601_194629,-4.77,-139.089,-8.457,-0.495,35.039,-13.345,3.48,1.59,431,102.1,22.348,95.781,2240,6.763,414413,477132,454560,408236,435062,457759,276519,571771,592626,444843,53.7364,0.716,1.105,2,1,0,3,6,30,5
CU,6/23/2015,78,-1.3534,6.243,Nolan Arenado,571448,502624,home_run,hit_into_play_score,,,,,8,Nolan Arenado homers (19) on a fly ball to left center field.   DJ LeMahieu scores.    Troy Tulowitzki scores.,R,R,R,COL,ARI,X,null,fly_ball,2,1,2015,0.1539,-0.192733333,0.148,1.882,null,518934,453064,1,5,Bot,60.41,35.1,,,456078,,150623_205856,2.521,-113.555,-1.813,2.624,23.357,-35.636,3.48,1.59,433,102,35.073,77.18,2029,6.069,414710,502624,456078,502671,431094,571875,605113,444482,572041,457760,54.4297,0.525,1.02,2,1,0,3,6,44,4
SL,4/24/2015,77.6,-3.2886,5.5216,Charlie Blackmon,453568,518790,home_run,hit_into_play_score,,,,,4,Charlie Blackmon homers (2) on a line drive to center field.,R,L,R,COL,SF,X,null,line_drive,0,1,2015,0.3543,0.472333333,-0.69,2.24,null,null,null,0,3,Bot,104.57,20.35,,,457763,,150424_192554,4.37,-112.96,-1.13,4.44,22.64,-29.67,3.41,1.57,423,102,20.814,76.782,null,6.014,413895,518790,457763,474832,605412,431171,543063,453923,434636,452239,54.4539,0.669,0.982,2,1,0,3,5,23,2
FF,6/25/2015,97.7,-2.2227,5.7406,Troy Tulowitzki,453064,543339,home_run,hit_into_play_score,,,,,5,Troy Tulowitzki homers (8) on a fly ball to right center field.,R,R,R,COL,ARI,X,null,fly_ball,1,0,2015,-0.818875,1.164633333,0.095,2.746,null,null,null,0,8,Bot,190.6,42.73,,,456078,,150625_154654,7.359,-141.982,-4.564,-10.058,34.143,-18.429,3.65,1.7,404,101.9,30.765,96.576,2332,5.99,414740,543339,456078,502671,572008,431094,605113,444482,572041,630111,54.5086,0.694,1.331,2,1,0,3,6,61,2
FF,7/7/2015,92.4,-2.5473,6.4322,Matt Joyce,459964,518452,home_run,hit_into_play_score,,,,,4,Matt Joyce homers (5) on a line drive to center field.,R,L,R,COL,LAA,X,null,line_drive,0,1,2015,-0.649091667,1.080066667,-0.301,2.487,null,null,null,0,2,Top,135.18,18.82,,,460026,,150707_190149,6.54,-134.285,-5.798,-6.758,30.927,-20.964,3.41,1.58,432,101.8,25.31,91.293,1995,5.892,414903,518452,460026,501647,518934,571448,453064,453211,453568,471865,54.6072,0.79,1.388,2,1,0,3,6,10,2
SL,7/20/2015,83.5,-2.1993,6.2752,Troy Tulowitzki,453064,607259,home_run,hit_into_play_score,,,,,8,Troy Tulowitzki homers (12) on a line drive to left center field.   DJ LeMahieu scores.,R,R,R,COL,TEX,X,null,line_drive,3,2,2015,-0.319266667,0.0538,-0.106,2.282,518934,null,null,1,2,Bot,69.05,24.92,,,542513,,150720_192929,4.823,-121.505,-2.463,-2.018,25.242,-33.617,3.64,1.69,443,101.7,29.444,81.424,2554,5.127,415043,607259,542513,425902,596059,134181,462101,607387,592261,285078,55.3722,0.75,1.419,2,1,0,3,6,19,7
CH,8/21/2015,86.3,-1.9838,5.7395,Travis d'Arnaud,518595,542674,home_run,hit_into_play_score,,,,,5,Travis d'Arnaud homers (7) on a fly ball to center field.,R,R,R,COL,NYM,X,null,fly_ball,3,2,2015,-0.953866667,0.852166667,0,2.1,null,null,null,1,7,Top,131.48,19.84,,,460026,,150821_210239,5.951,-125.56,-3.46,-9.572,22.45,-24.743,3.38,1.51,439,101.7,29.536,85.634,1888,5.665,415472,542674,460026,572019,518934,571448,408314,488681,453568,471865,54.8338,0.727,1.387,2,1,0,3,6,64,7
SL,9/19/2015,85.5,-2.3176,5.4918,Tom Murphy,608596,456496,home_run,hit_into_play_score,,,,,6,Tom Murphy homers (1) on a fly ball to center field.,R,R,R,COL,SD,X,null,fly_ball,0,2,2015,0.26245,0.164166667,0.324,2.775,null,null,null,0,5,Bot,162.11,30.52,,,519083,,150919_195856,4.882,-124.447,-0.423,4.474,22.318,-32.501,3.44,1.55,426,101.7,27.277,85.82,2510,6.366,415871,456496,519083,571976,605486,500208,576397,457708,425834,461314,54.133,0.786,1.451,2,1,0,3,6,46,3
FF,6/8/2015,93.4,-2.3074,6.3406,Nolan Arenado,571448,407793,home_run,hit_into_play_score,,,,,2,Nolan Arenado homers (14) on a fly ball to left center field.   Troy Tulowitzki scores.,R,R,R,COL,STL,X,null,fly_ball,0,0,2015,-0.494616667,0.981166667,-0.197,3.476,null,null,453064,2,4,Bot,31.47,44.25,,,425877,,150608_195403,6.139,-135.95,-2.997,-4.91,29.629,-21.89,3.47,1.59,432,101.6,28.418,93.812,2241,6.637,414513,407793,425877,448602,543939,572761,425509,545341,445055,518792,53.8624,0.774,1.451,2,1,0,3,6,37,1
FF,5/6/2015,91,-2.3044,5.7421,Aaron Hill,431094,548357,home_run,hit_into_play_score,,,,,4,Aaron Hill homers (2) on a fly ball to left field.   A.  J.   Pollock scores.    Yasmany Tomas scores.,R,R,R,COL,ARI,X,null,fly_ball,1,1,2015,-0.860625,1.070033333,-0.436,2.397,572041,null,630111,2,4,Top,15.75,62.99,,,460026,,150506_142158,5.661,-132.423,-4.635,-9.27,29.783,-21.374,3.36,1.51,437,101.6,31.594,89.774,2137,5.691,414053,548357,460026,408047,518934,571448,453064,572816,453568,471865,54.7776,0.658,1.269,2,1,0,3,6,33,3
FF,8/21/2015,96.8,-1.8031,5.63,Yoenis Cespedes,493316,592351,home_run,hit_into_play_score,,,,,2,Yoenis Cespedes hits a grand slam (21) to right field.   Bartolo Colon scores.    Curtis Granderson scores.    Daniel Murphy scores.,R,R,R,COL,NYM,X,null,fly_ball,3,2,2015,-1.033191667,1.014133333,0.221,3.004,112526,434158,502517,1,2,Top,210.67,71.21,,,460026,,150821_191248,7.054,-140.792,-3.678,-13.031,31.808,-20.702,3.52,1.58,369,101.5,27.526,97.792,2052,6.994,415472,592351,460026,572019,518934,571448,408314,488681,453568,471865,53.5053,0.707,1.299,2,1,0,3,6,16,6
